id,checkpoint_id,checkpoint_sha256,scale,family,trained_dose,clipping_p,kind,precision,source,loss,delta_loss_vs_A0,S_model,S_block,zero_products,model_products,block_products,R_arch_actual,R_arch_A7,inference_sites,delta_loss_from_p0,delta_S_from_p0
14M:A7-OL1:0.0:clip:0.7,14M:A7-OL1:0.0,597e0275a7930f4e87129f0b74b85799743faa55a19600ba3fddc0b3ef95ede4,14M,A7-OL1,0.0,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.0/sweep.json,6.007140845236694,0.7985678329270272,0.08979246311546543,0.29978409791604066,571354463550,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.5269592062256043,0.019250099244781813
14M:A7-OL1:0.0:clip:0.8,14M:A7-OL1:0.0,597e0275a7930f4e87129f0b74b85799743faa55a19600ba3fddc0b3ef95ede4,14M,A7-OL1,0.0,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.0/sweep.json,6.941022582308075,1.7324495699984084,0.1020918432845774,0.3408472168125821,649616107286,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",1.4608409432969856,0.031549479413893786
14M:A7-OL1:0.0:clip:0.9,14M:A7-OL1:0.0,597e0275a7930f4e87129f0b74b85799743faa55a19600ba3fddc0b3ef95ede4,14M,A7-OL1,0.0,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.0/sweep.json,8.207801330724411,2.999228318414745,0.11624306770186069,0.3880929643859332,739661139519,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",2.727619691713322,0.04570070383117707
14M:A7-OL1:0.01:clip:0.0,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.475793192372519,0.26722018006285264,0.07723403231219006,0.2578561039733899,491444466144,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.01:clip:0.1,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.475793192372519,0.26722018006285264,0.07723403231219006,0.2578561039733899,491444466144,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.01:clip:0.2,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.475793192372519,0.26722018006285264,0.07723403231219006,0.2578561039733899,491444466144,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.01:clip:0.3,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.475793192372519,0.26722018006285264,0.07723403231219006,0.2578561039733899,491444466144,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.01:clip:0.4,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.475532987414027,0.26695997510436076,0.07731594920101868,0.25812959441757116,491965707888,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",-0.0002602049584918831,8.191688882862314e-05
14M:A7-OL1:0.01:clip:0.5,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.476153015385012,0.2675800030753459,0.0779105548798838,0.26011476467428984,495749217070,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.00035982301249326554,0.0006765225676937381
14M:A7-OL1:0.01:clip:0.6,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.534030534811979,0.32545752250231264,0.08581777413633077,0.28651406935501894,546063295331,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.058237342439459994,0.008583741824140706
14M:A7-OL1:0.01:clip:0.7,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,5.93097405391332,0.7224010416036535,0.09416665980488192,0.3143879361798136,599187721668,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.45518086154080084,0.016932627492691865
14M:A7-OL1:0.01:clip:0.8,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,6.837059490779448,1.6284864784697817,0.10591005815216897,0.3535948357108258,673911621984,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",1.361266298406929,0.028676025839978914
14M:A7-OL1:0.01:clip:0.9,14M:A7-OL1:0.01,cc8e860ad0a25fb72c5b8fbf090d3f2bba6811ef26bf44b42866148bbfc011d2,14M,A7-OL1,0.01,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.01/sweep.json,8.174582810091549,2.966009797781882,0.12079383800794931,0.40328631718748825,768617945433,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",2.6987896177190294,0.04355980569575925
14M:A7-OL1:0.05:clip:0.0,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462823045324292,0.25425003301462556,0.09862985701143426,0.32928891452436726,627587295053,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.05:clip:0.1,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462823045324292,0.25425003301462556,0.09862985701143426,0.32928891452436726,627587295053,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.05:clip:0.2,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462823045324292,0.25425003301462556,0.09862985701143426,0.32928891452436726,627587295053,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.05:clip:0.3,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462823045324292,0.25425003301462556,0.09862985701143426,0.32928891452436726,627587295053,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.05:clip:0.4,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462823045324292,0.25425003301462556,0.09862985701143426,0.32928891452436726,627587295053,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.05:clip:0.5,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.462710346695939,0.2541373343862725,0.09867302587191089,0.3294330395148958,627861980926,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",-0.00011269862835305844,4.31688604766306e-05
14M:A7-OL1:0.05:clip:0.6,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.503036353715073,0.29446334140540653,0.10411354943690874,0.3475969520809932,662480336577,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.040213308390780966,0.005483692425474487
14M:A7-OL1:0.05:clip:0.7,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,5.836176698729837,0.6276036864201702,0.11073841653992665,0.36971495329606197,704634736383,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.3733536534055446,0.012108559528492394
14M:A7-OL1:0.05:clip:0.8,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,6.6783231750747865,1.46975016276512,0.11920563350935859,0.3979838849298502,758512111404,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",1.2155001297504944,0.02057577649792433
14M:A7-OL1:0.05:clip:0.9,14M:A7-OL1:0.05,451110e9c90a5342ab0b3d1a96cd1651510b4789f64ef88fc7b750bb9bd217ff,14M,A7-OL1,0.05,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.05/sweep.json,8.023400250271226,2.81482723796156,0.13588902857643878,0.4536836214871397,864669487068,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",2.5605772049469344,0.03725917156500452
14M:A7-OL1:0.1:clip:0.0,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.1,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.2,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.3,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.4,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.5,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.429461431221144,0.22088841891147748,0.11796797750520101,0.39385180551178545,750636837046,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.1:clip:0.6,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.453680927936848,0.24510791562718115,0.12202924289107457,0.4074108809381511,776478895782,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.02421949671570367,0.004061265385873564
14M:A7-OL1:0.1:clip:0.7,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,5.76077379277472,0.5522007804650535,0.1286020106577943,0.42935494157967646,818301784598,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.331312361553576,0.0106340331525933
14M:A7-OL1:0.1:clip:0.8,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,6.558794324214642,1.350221311904975,0.13661474303984755,0.4561065158839429,869287248777,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",1.1293328929934976,0.018646765534646545
14M:A7-OL1:0.1:clip:0.9,14M:A7-OL1:0.1,784f56de3f13d585e2a895603ecda08b9300d3cf1ceb340172e90c8760fa360f,14M,A7-OL1,0.1,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.1/sweep.json,8.01822628777408,2.809653275464414,0.15134411460861558,0.5052824847281785,963011063662,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",2.5887648565529364,0.03337613710341457
14M:A7-OL1:0.5:clip:0.0,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.1,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.2,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.3,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.4,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.5,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.6,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.829377546818299,0.6208045345086326,0.27482413190436367,0.9175369692505798,1748721318101,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.0,0.0
14M:A7-OL1:0.5:clip:0.7,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,5.845568449539546,0.6369954372298796,0.27639064590740575,0.9227669848997878,1758689134294,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.016190902721247014,0.0015665140030420854
14M:A7-OL1:0.5:clip:0.8,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,6.022108804544754,0.8135357922350872,0.2822576641026958,0.9423548065955833,1796021299125,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.1927312577264546,0.007433532198332149
14M:A7-OL1:0.5:clip:0.9,14M:A7-OL1:0.5,937f7a1d25676306a429f0871368542a67c644fbde5b355faded4db4237ad78a,14M,A7-OL1,0.5,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/14M_A7-OL1_0.5/sweep.json,6.584487718237928,1.3759147059282615,0.28969357721488487,0.9671805929386212,1843336430037,6363055915008,1905886494720,0.2995237697384911,0.2995237697384911,"a,m,h,q_post,k_post,v,z",0.7551101714196289,0.014869445310521201
70M:A0:None:clip:0.0,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.0,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.09976596627715,0.0,4.5409213981255505e-06,9.187703407387679e-06,160072890,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A0:None:clip:0.1,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.1,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.103607641874686,0.0038416755975356764,0.03704771712817537,0.07495911227068999,1305976172822,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0038416755975356764,0.03704317620677724
70M:A0:None:clip:0.2,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.2,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.130720967019098,0.030955000741947458,0.07409856288236771,0.14992455472977048,2612062633439,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.030955000741947458,0.07409402196096959
70M:A0:None:clip:0.3,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.3,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.207335302462945,0.10756933618579456,0.11128198547050681,0.2251582415653108,3922822585424,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.10756933618579456,0.11127744454910869
70M:A0:None:clip:0.4,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.4,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.397794885748237,0.29802891947108634,0.14844232616673478,0.30034522651848683,5232768873216,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.29802891947108634,0.14843778524533666
70M:A0:None:clip:0.5,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.5,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.833056628704071,0.7332906624269206,0.18588524587805907,0.37610395714885697,6552676407996,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.7332906624269206,0.18588070495666095
70M:A0:None:clip:0.6,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.6,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,5.657785163828607,1.5580191975514568,0.22410886102846378,0.4534422786853221,7900104387238,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",1.5580191975514568,0.22410432010706566
70M:A0:None:clip:0.7,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.7,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,6.927989370724153,2.8282234044470025,0.2634840039958558,0.5331105009446236,9288125094127,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.8282234044470025,0.2634794630744577
70M:A0:None:clip:0.8,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.8,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,8.072236460341504,3.9724704940643534,0.30462128661166776,0.6163440825291855,10738263323293,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",3.9724704940643534,0.30461674569026964
70M:A0:None:clip:0.9,70M:A0:None,f7c80d6a0515a96e8058920dc93079f1f971f6079f4a2cf15dacba51d0e8245c,70M,A0,,0.9,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,9.179397353053798,5.079631386776647,0.34581402736813455,0.6996898732676147,12190356517998,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",5.079631386776647,0.3458094864467364
70M:A1-H:None:clip:0.0,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.0,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.222749641308417,0.12298367503126695,0.1006575817198192,0.20366175175997106,3548299693748,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
