source_checkpoint_id,scale,family,training_parameter,clipping_target_p,loss,delta_loss_from_p0,R_model,U_arch,nondominated_within_checkpoint
410M:A0:None,410M,A0,,0.7,7.758184469663179,3.210728031996439,0.5156362096285041,0.6895711126973638,True
410M:A0:None,410M,A0,,0.8,8.311326347159211,3.7638699094924704,0.6001293726586132,0.8025655908934726,True
410M:A0:None,410M,A0,,0.9,9.027046069591004,4.479589631924263,0.7004714056661876,0.9367550951588917,True
410M:A1-H:None,410M,A1-H,,0.0,4.651294058243904,0.0,0.21049725280441106,0.2815023889432688,True
410M:A1-H:None,410M,A1-H,,0.1,4.652483292232604,0.001189233988699634,0.2598430631068407,0.3474935755236583,True
410M:A1-H:None,410M,A1-H,,0.2,4.662035368250672,0.010741310006768146,0.3090479884180765,0.4132963536518759,True
410M:A1-H:None,410M,A1-H,,0.3,4.693631998180638,0.042337939936733626,0.35810313799034865,0.47889883354454743,True
410M:A1-H:None,410M,A1-H,,0.4,4.773735173707883,0.12244111546397907,0.407130662766229,0.5444643702178907,True
410M:A1-H:None,410M,A1-H,,0.5,4.975708694500331,0.3244146362564271,0.4561930036601399,0.6100764672157453,True
410M:A1-H:None,410M,A1-H,,0.6,5.444485698931316,0.7931916406874118,0.5058207444163609,0.6764446853022509,True
410M:A1-H:None,410M,A1-H,,0.7,6.466273088426985,1.814979030183081,0.5564224018155008,0.744115342532074,True
410M:A1-H:None,410M,A1-H,,0.8,8.391250150443534,3.7399560921996304,0.6177001369750396,0.8260633423592794,True
410M:A1-H:None,410M,A1-H,,0.9,9.02979951920594,4.378505460962035,0.6916289591077831,0.9249299060073404,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.0,5.692070044004,0.0,0.38338513251273937,0.5127089748194862,False
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.1,5.692070044004,0.0,0.38338513251273937,0.5127089748194862,False
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.2,5.691801722233112,-0.00026832177088742526,0.38346941867556583,0.5128216924719704,False
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.3,5.688362050338609,-0.003707993665390319,0.38393014313369633,0.5134378289482447,False
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.4,5.68729682363702,-0.004773220366979913,0.39548447365632805,0.5288896773758495,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.5,5.70755180663611,0.015481762632110652,0.42318637509190965,0.5659360108956177,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.6,5.915945363467967,0.22387531946396688,0.4658724246680389,0.6230209598445543,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.7,7.4580543436242275,1.7659842996202277,0.5267154071896317,0.7043875558550795,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.8,9.910478769674809,4.218408725670809,0.5877491851288509,0.7860093065773442,True
410M:A4-OL1:0.0,410M,A4-OL1,0.0,0.9,10.991998466514271,5.299928422510272,0.6077451955946434,0.8127503905604471,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.0,5.691342755182255,0.0,0.3914915531506064,0.5235498610777926,False
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.1,5.691342755182255,0.0,0.3914915531506064,0.5235498610777926,False
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.2,5.689872706430198,-0.0014700487520569183,0.39167450745599014,0.5237945297057524,False
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.3,5.684318826043394,-0.007023929138861185,0.3921182803845595,0.5243879965461805,False
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.4,5.683935488469502,-0.007407266712752936,0.3970976130044803,0.5310469624432475,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.5,5.70998623596846,0.01864348078620459,0.4241406447219079,0.5672121756766855,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.6,6.041311086987602,0.34996833180534725,0.46656124289716494,0.6239421309024341,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.7,8.063989942595803,2.3726471874135484,0.5268112141515168,0.7045156805136616,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.8,11.463443651707214,5.772100896524959,0.5838995950053002,0.780861169004077,True
410M:A4-OL1:0.01,410M,A4-OL1,0.01,0.9,13.166427914207503,7.475085159025248,0.6076246632978193,0.8125892001931204,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.0,5.678902223265383,0.0,0.4212450004773973,0.5633397699255428,False
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.1,5.678902223265383,0.0,0.4212450004773973,0.5633397699255428,False
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.2,5.677859106007412,-0.0010431172579705716,0.4213509247816298,0.5634814247181414,False
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.3,5.671609896174549,-0.00729232709083405,0.4217823678059768,0.5640584025191745,False
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.4,5.668597247473587,-0.010304975791796345,0.422865012267038,0.5655062456530139,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.5,5.68129175936682,0.0023895361014369954,0.44463688889786734,0.5946222326870649,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.6,5.981885483279031,0.30298326001364817,0.4825867968999227,0.6453734402226912,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.7,7.8834463724723225,2.2045441492069395,0.5389466342693697,0.7207446322386517,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.8,11.342522234606319,5.663620011340936,0.5973664024178517,0.7988706128688603,True
410M:A4-OL1:0.05,410M,A4-OL1,0.05,0.9,13.556087753476476,7.877185530211093,0.6328605118151219,0.8463376294480711,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.0,5.678881669890951,0.0,0.45688005634095047,0.6109952771688508,False
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.1,5.678881669890951,0.0,0.45688005634095047,0.6109952771688508,False
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.2,5.676909949652542,-0.0019717202384095245,0.45699496009575213,0.6111489403689367,False
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.3,5.6696319946875935,-0.009249675203357732,0.4573024535272732,0.6115601577810612,False
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.4,5.668002769086488,-0.010878900804462965,0.4577041689119792,0.6120973801864057,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.5,5.677163075413224,-0.0017185944777269313,0.4615890254021631,0.6172926802110796,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.6,6.1132021267738565,0.4343204568829053,0.4970978837249072,0.6647794208375163,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.7,8.425367970438398,2.7464863005474465,0.5506678658490205,0.7364196809486453,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.8,11.727086611753386,6.048204941862434,0.6001280360658097,0.8025638034398966,True
410M:A4-OL1:0.1,410M,A4-OL1,0.1,0.9,12.453641753224932,6.774760083333981,0.6214742392259776,0.8311105284180085,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.0,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.1,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.2,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.3,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.4,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.5,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.6,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.7,5.1911350358167345,0.0,0.7159142046881716,0.9574070740267515,True
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.8,5.451792787518022,0.26065775170128713,0.7088359273295131,0.9479411453292551,False
410M:A4-OL1:0.5,410M,A4-OL1,0.5,0.9,7.231729305707491,2.0405942698907564,0.6780669113536348,0.9067930952371648,False
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.0,5.426287007755076,0.0,0.4112149408917853,0.47133257471400625,False
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.1,5.426287007755076,0.0,0.4112149408917853,0.47133257471400625,False
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.2,5.426287007755076,0.0,0.4112149408917853,0.47133257471400625,False
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.3,5.4262715853177586,-1.542243731744719e-05,0.41123134153680835,0.47135137305394237,False
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.4,5.425626565718792,-0.0006604420362839036,0.420283728798384,0.4817271755139739,True
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.5,5.455368933593028,0.029081925837951772,0.4455966449875236,0.5107407175197025,True
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.6,5.643993929293028,0.21770692153795235,0.48788733675945406,0.5592141037154292,True
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.7,6.004904260296794,0.5786172525417177,0.5338062924379764,0.6118461884378368,True
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.8,6.897410127538196,1.4711231197831198,0.585351211893448,0.6709267256082186,True
410M:A7-OL1:0.0,410M,A7-OL1,0.0,0.9,9.481256579506327,4.0549695717512515,0.6275085195300696,0.7192472275537165,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.0,5.433154736750224,0.0,0.41478069349241187,0.47541962308438335,False
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.1,5.433154736750224,0.0,0.41478069349241187,0.47541962308438335,False
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.2,5.433154736750224,0.0,0.41478069349241187,0.47541962308438335,False
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.3,5.433087881500199,-6.685525002581016e-05,0.4148032971305247,0.47544553126497263,False
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.4,5.431268085389448,-0.0018866513607767033,0.42188921793149287,0.483567379386777,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.5,5.4694602835107835,0.03630554676055908,0.44536951103780503,0.5104803776860047,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.6,5.70703922009327,0.2738844833430454,0.48870326729160385,0.5601493193417678,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.7,6.143952809847319,0.7107980730970942,0.5385084369331264,0.6172357636968728,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.8,7.095780945388523,1.662626208638299,0.5935906003464698,0.6803706727693059,True
410M:A7-OL1:0.01,410M,A7-OL1,0.01,0.9,9.078998418954702,3.645843682204478,0.6367904760148452,0.7298861611461219,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.0,5.46784974343678,0.0,0.4405306485939831,0.5049340969760009,False
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.1,5.46784974343678,0.0,0.4405306485939831,0.5049340969760009,False
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.2,5.46784974343678,0.0,0.4405306485939831,0.5049340969760009,False
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.3,5.4673063917272895,-0.0005433517094903806,0.44061992180911785,0.5050364215030504,False
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.4,5.465145329751912,-0.002704413684868179,0.44585558504209877,0.5110375133568256,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.5,5.510520913191801,0.042671169755021054,0.46481049464511565,0.532763538990248,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.6,5.826042136497046,0.35819239306026596,0.5071916779301504,0.5813406461202596,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.7,6.203479001507956,0.7356292580711763,0.5563320862805189,0.637665144301302,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.8,7.009151075013291,1.541301331576511,0.6084045418123605,0.6973503407688163,True
410M:A7-OL1:0.05,410M,A7-OL1,0.05,0.9,10.844117096895296,5.376267353458516,0.6363281620075653,0.7293562590688651,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.0,5.490760608537663,0.0,0.48997583978402787,0.5616079357725416,False
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.1,5.490760608537663,0.0,0.48997583978402787,0.5616079357725416,False
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.2,5.490760608537663,0.0,0.48997583978402787,0.5616079357725416,False
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.3,5.490717398344413,-4.321019325015385e-05,0.48998127524116153,0.5616141658671973,False
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.4,5.486953128724409,-0.003807479813254133,0.49024115524915285,0.561912039074376,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.5,5.487682559786464,-0.003078048751198992,0.49764303088951356,0.5703960331036741,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.6,5.812057894362501,0.32129728582483796,0.5315319793225968,0.6092393817540791,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.7,6.5848916113023925,1.0941310027647297,0.5870241479737602,0.672844236845421,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.8,7.174748465859678,1.6839878573220153,0.6430118002906794,0.737017012916003,True
410M:A7-OL1:0.1,410M,A7-OL1,0.1,0.9,10.153754917122203,4.6629943085845404,0.6610711998066701,0.7577166092225018,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.0,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.1,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.2,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.3,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.4,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.5,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.6,5.120694173510963,0.0,0.8061642127273922,0.924021518291779,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.7,5.121993969883439,0.0012997963724759032,0.806312084608168,0.9241910083257323,True
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.8,5.549168260845207,0.4284740873342434,0.8017184579593937,0.9189258156969181,False
410M:A7-OL1:0.5,410M,A7-OL1,0.5,0.9,6.830413269573415,1.709719096062452,0.7846553405201497,0.8993681530841613,False
